Apto,Estatus,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25,Jul-25,Aug-25,Sep-25,Oct-25,Nov-25,Dec-25,Jan-26,Feb-26,Mar-26,Apr-26,May-26,Jun-26,Jul-26,Aug-26,Sep-26,Oct-26,Nov-26,Dec-26,Jan-27,Feb-27,Mar-27,Apr-27,May-27,Jun-27,TOTAL,a,b,c,"Cant.
Cuotas"," Valor
Cuotas"
1004,4.Plan de pagos,,," 6,000.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,271.08 ",,,,,,,,,,,,,,,,,,,,,," 69,669.08 ", -   ," 69,669.08 ",0,29," 2,402.38 "
1005,4.Plan de pagos,,,," 6,000.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,267.00 "," 3,258.00 ",,,,,,,,,,,,,,,,,,,,,," 94,200.00 ", -   ," 94,200.00 ",0,28," 3,364.29 "
1006,4.Plan de pagos,,,,,,,,,,,," 8,000.00 "," 4,547.00 "," 4,547.00 "," 4,547.00 "," 4,547.00 "," 4,547.00 "," 4,547.00 "," 4,547.00 "," 4,547.00 "," 4,547.00 "," 4,547.00 "," 4,547.00 "," 4,547.00 "," 4,547.00 "," 4,547.00 "," 4,547.00 "," 4,547.00 "," 4,547.00 "," 4,547.00 "," 4,554.00 ",,,,,,,,,,,,,,,,,,,,,," 94,400.00 ", -   ," 94,400.00 ",0,20," 4,720.00 "
1007,4.Plan de pagos,,,,,,," 6,000.00 "," 3,508.00 "," 3,508.00 "," 3,508.00 "," 3,508.00 "," 3,508.00 "," 3,508.00 "," 3,508.00 "," 3,508.00 "," 3,508.00 "," 3,508.00 "," 3,508.00 "," 3,508.00 "," 3,508.00 "," 3,508.00 "," 3,508.00 "," 3,508.00 "," 3,508.00 "," 3,508.00 "," 3,508.00 "," 3,508.00 "," 3,508.00 "," 3,508.00 "," 3,508.00 "," 3,516.00 ",,,,,,,,,,,,,,,,,,,,,," 90,200.00 ", -   ," 90,200.00 ",0,25," 3,608.00 "
1008,4.Plan de pagos,,,,,,,,,,,,,," 8,000.00 "," 4,501.00 "," 4,501.00 "," 4,501.00 "," 4,501.00 "," 4,501.00 "," 4,501.00 "," 4,501.00 "," 4,501.00 "," 4,501.00 "," 4,501.00 "," 4,501.00 "," 4,501.00 "," 4,501.00 "," 4,501.00 "," 4,501.00 "," 4,501.00 "," 4,494.00 ",,,,,,,,,,,,,,,,,,,,,," 84,510.00 ", -   ," 84,510.00 ",0,18," 4,695.00 "
1009,4.Plan de pagos,,,,,,,,,,,,,,,,,,,,," 10,000.00 "," 7,894.00 "," 7,894.00 "," 7,894.00 "," 7,894.00 "," 7,894.00 "," 7,894.00 "," 7,894.00 "," 7,894.00 "," 7,894.00 "," 7,894.00 "," 7,894.00 "," 7,894.00 "," 7,894.00 "," 7,894.00 "," 7,894.00 "," 7,894.00 "," 7,894.00 "," 7,886.48 ",,,,,,,,,,,,,," 152,084.48 ", -   ," 152,084.48 ",0,19," 8,004.45 "
1010,4.Plan de pagos,,,,,," 6,000.00 "," 3,156.00 "," 3,156.00 "," 3,156.00 "," 3,156.00 "," 3,156.00 "," 3,156.00 "," 3,156.00 "," 3,156.00 "," 3,156.00 "," 3,156.00 "," 3,156.00 "," 3,156.00 "," 3,156.00 "," 3,156.00 "," 3,156.00 "," 3,156.00 "," 3,156.00 "," 3,156.00 "," 3,156.00 "," 3,156.00 "," 3,156.00 "," 3,156.00 "," 3,156.00 "," 3,156.00 "," 3,156.00 ",,,,,,,,,,,,,,,,,,,,,," 84,900.00 ", -   ," 84,900.00 ",0,26," 3,265.38 "
1011,4.Plan de pagos," 6,000.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,050.00 "," 3,525.00 ",,,,,,,,,,,,,,,,," 113,225.00 ", -   ," 113,225.00 ",0,36," 3,145.14 "
1012,4.Plan de pagos,,,,,,,,," 12,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.67 ",,,,,,,,,,,,,,,,,,,,,,," 97,380.00 ", -   ," 97,380.00 ",0,22," 4,426.36 "
1013,4.Plan de pagos,,,,,,," 6,000.00 "," 3,517.00 "," 3,517.00 "," 3,517.00 "," 3,517.00 "," 3,517.00 "," 3,517.00 "," 3,517.00 "," 3,517.00 "," 3,517.00 "," 3,517.00 "," 3,517.00 "," 3,517.00 "," 3,517.00 "," 3,517.00 "," 3,517.00 "," 3,517.00 "," 3,517.00 "," 3,517.00 "," 3,517.00 "," 3,517.00 "," 3,517.00 "," 3,517.00 "," 3,517.00 "," 3,509.00 ",,,,,,,,,,,,,,,,,,,,,," 90,400.00 ", -   ," 90,400.00 ",0,25," 3,616.00 "
1014,4.Plan de pagos,,,," 6,000.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,052.00 "," 3,048.00 ",,,,,,,,,,,,,,,,,,,,,," 88,400.00 ", -   ," 88,400.00 ",0,28," 3,157.14 "
1015,4.Plan de pagos,," 6,000.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,393.00 "," 4,356.00 ",,,,,,,,,,,,,,,,,,,,,," 133,360.00 ", -   ," 133,360.00 ",0,30," 4,445.33 "
1016,4.Plan de pagos,," 6,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 3,200.00 ",,,,,,,,,,,,,,,,,,,,,," 65,200.00 ", -   ," 65,200.00 ",0,30," 2,173.33 "
1017,4.Plan de pagos,," 6,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 4,400.00 ",,,,,,,,,,,,,,,,,,,,,," 66,400.00 ", -   ," 66,400.00 ",0,30," 2,213.33 "
1018,4.Plan de pagos,,,,," 69,127.17 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 69,127.17 ", -   ," 69,127.17 ",0,1," 69,127.17 "
1019,4.Plan de pagos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 10,000.00 "," 8,750.00 "," 8,750.00 "," 8,750.00 "," 8,750.00 "," 8,750.00 "," 8,750.00 "," 8,750.00 "," 8,750.00 "," 8,750.00 "," 8,750.00 ",,,,,,,,,,,,," 97,500.00 ","-57,068.92 "," 97,500.00 ",0,11," 8,863.64 "
1020,2. Reserva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   ,"-125,997.37 ", -   ,0,0, -   
1101,4.Plan de pagos,,,,,,,,,,,,," 8,000.00 "," 6,094.00 "," 6,094.00 "," 6,094.00 "," 6,094.00 "," 6,094.00 "," 6,094.00 "," 6,094.00 "," 6,094.00 "," 6,094.00 "," 6,094.00 "," 6,094.00 "," 6,094.00 "," 6,094.00 "," 6,094.00 "," 6,094.00 "," 6,094.00 "," 6,094.00 "," 6,102.00 ",,,,,,,,,,,,,,,,,,,,,," 117,700.00 ", -   ," 117,700.00 ",0,19," 6,194.74 "
1102,4.Plan de pagos,," 6,000.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,215.00 "," 3,205.00 ",,,,,,,,,,,,,,,,," 115,300.00 ", -   ," 115,300.00 ",0,35," 3,294.29 "
1103,4.Plan de pagos,,," 6,000.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 "," 6,225.00 ",,,,,,,,,,,,,,,,,,,,,," 180,300.00 ", -   ," 180,300.00 ",0,29," 6,217.24 "
1104,4.Plan de pagos,,,,,,,,,,,," 8,000.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,246.00 ",,,,,,,,,,,,,,,,,,,,,," 88,800.00 ", -   ," 88,800.00 ",0,20," 4,440.00 "
1105,4.Plan de pagos," 15,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 1,000.00 "," 16,892.70 ",,,,,,,,,,,,,,,,," 65,892.70 ", -   ," 65,892.70 ",0,36," 1,830.35 "
1106,4.Plan de pagos,," 12,000.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,869.00 "," 1,868.00 ",,,,,,,,,,,,,,,,,,,,,," 66,200.00 ", -   ," 66,200.00 ",0,30," 2,206.67 "
1107,4.Plan de pagos,,,,,," 6,000.00 "," 2,501.00 "," 2,501.00 "," 2,501.00 "," 2,501.00 "," 2,501.00 "," 2,501.00 "," 2,501.00 "," 2,501.00 "," 2,501.00 "," 2,501.00 "," 2,501.00 "," 2,501.00 "," 2,501.00 "," 2,501.00 "," 2,501.00 "," 2,501.00 "," 2,501.00 "," 2,501.00 "," 2,501.00 "," 2,501.00 "," 2,501.00 "," 2,501.00 "," 2,501.00 "," 2,501.00 "," 2,496.00 ",,,,,,,,,,,,,,,,,,,,,," 68,520.00 ", -   ," 68,520.00 ",0,26," 2,635.38 "
1108,4.Plan de pagos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   ,"-110,138.98 ", -   ,0,0, -   
1109,4.Plan de pagos,,,,,,,,,," 5,500.00 "," 5,371.00 "," 5,371.00 "," 5,371.00 "," 5,371.00 "," 5,371.00 "," 5,371.00 "," 5,371.00 "," 5,371.00 "," 5,371.00 "," 5,371.00 "," 5,371.00 "," 5,371.00 "," 5,371.00 "," 5,371.00 "," 5,371.00 "," 5,371.00 "," 5,371.00 "," 5,371.00 "," 5,371.00 "," 5,371.00 "," 5,365.73 ",,,,,,,,,,,,,,,,,,,,,," 118,285.73 ", -   ," 118,285.73 ",0,22," 5,376.62 "
1110,4.Plan de pagos,,,,,," 6,000.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,954.00 "," 3,942.00 ",,,,,,,,,,,,,,,,,,," 116,700.00 ", -   ," 116,700.00 ",0,29," 4,024.14 "
1111,4.Plan de pagos,,,,,,,,,,,," 8,000.00 "," 5,863.00 "," 5,863.00 "," 5,863.00 "," 5,863.00 "," 5,863.00 "," 5,863.00 "," 5,863.00 "," 5,863.00 "," 5,863.00 "," 5,863.00 "," 5,863.00 "," 5,863.00 "," 5,863.00 "," 5,863.00 "," 5,863.00 "," 5,863.00 "," 5,863.00 "," 5,863.00 "," 5,868.50 ",,,,,,,,,,,,,,,,,,,,,," 119,402.50 ", -   ," 119,402.50 ",0,20," 5,970.13 "
1112,4.Plan de pagos,,,," 75,062.72 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,799.00 "," 22,790.45 ",,,,,,,,,,,,,,,,,,,,,," 690,627.17 ", -   ," 690,627.17 ",0,28," 24,665.26 "
1113,4.Plan de pagos,," 6,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,639.00 ",,,,,,,,,,,,,,,,,,,,,," 64,639.00 ", -   ," 64,639.00 ",0,30," 2,154.63 "
1114,4.Plan de pagos,,,,,,,,,,,,," 8,000.00 "," 3,684.00 "," 3,684.00 "," 3,684.00 "," 3,684.00 "," 3,684.00 "," 3,684.00 "," 3,684.00 "," 3,684.00 "," 3,684.00 "," 3,684.00 "," 3,684.00 "," 3,684.00 "," 3,684.00 "," 3,684.00 "," 3,684.00 "," 3,684.00 "," 3,684.00 "," 3,684.00 "," 3,684.00 "," 3,684.00 "," 3,674.52 ",,,,,,,,,,,,,,,,,,," 85,354.52 "," 7,368.00 "," 85,354.52 ",0,22," 3,879.75 "
1115,4.Plan de pagos,,,,,,,,,,,,,,,,,,,,,,,,,," 10,000.00 "," 8,025.00 "," 8,025.00 "," 8,025.00 "," 8,025.00 "," 8,025.00 "," 8,025.00 "," 8,025.00 "," 8,025.00 "," 8,025.00 "," 8,025.00 "," 8,025.00 "," 8,025.00 "," 8,030.20 ",,,,,,,,,,,,,," 114,330.20 ", 67.18 ," 114,330.20 ",0,14," 8,166.44 "
1116,4.Plan de pagos,,,,,,,,,,,," 8,000.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,246.00 ",,,,,,,,,,,,,,,,,,,,,," 88,800.00 ", -   ," 88,800.00 ",0,20," 4,440.00 "
1117,4.Plan de pagos,,,,,,,,,," 5,500.00 "," 5,292.00 "," 5,292.00 "," 5,292.00 "," 5,292.00 "," 5,292.00 "," 5,292.00 "," 5,292.00 "," 5,292.00 "," 5,292.00 "," 5,292.00 "," 5,292.00 "," 5,292.00 "," 5,292.00 "," 5,292.00 "," 5,292.00 "," 5,292.00 "," 5,292.00 "," 5,292.00 "," 5,292.00 "," 5,292.00 "," 5,294.22 ",,,,,,,,,,,,,,,,,,,,,," 116,634.22 ", -   ," 116,634.22 ",0,22," 5,301.56 "
1118,4.Plan de pagos,,,,,,,,,,,,,,,," 10,000.00 "," 6,006.00 "," 6,006.00 "," 6,006.00 "," 6,006.00 "," 6,006.00 "," 6,006.00 "," 6,006.00 "," 6,006.00 "," 6,006.00 "," 6,006.00 "," 6,006.00 "," 6,006.00 "," 6,006.00 "," 6,006.00 "," 6,006.00 "," 6,006.00 "," 6,006.00 "," 5,998.00 ",,,,,,,,,,,,,,,,,,," 118,100.00 ", -   ," 118,100.00 ",0,19," 6,215.79 "
1201,4.Plan de pagos,,,,,,,,,,,,,,,," 10,000.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,413.00 ",,,,,,,,,,,,,,,,,,," 125,400.00 ", -   ," 125,400.00 ",0,19," 6,600.00 "
1202,4.Plan de pagos,,,,,,,,,,,," 8,000.00 "," 6,242.00 "," 6,242.00 "," 6,242.00 "," 6,242.00 "," 6,242.00 "," 6,242.00 "," 6,242.00 "," 6,242.00 "," 6,242.00 "," 6,242.00 "," 6,242.00 "," 6,242.00 "," 6,242.00 "," 6,242.00 "," 6,242.00 "," 6,242.00 "," 6,242.00 "," 6,242.00 "," 6,244.00 ",,,,,,,,,,,,,,,,,,,,,," 126,600.00 ", -   ," 126,600.00 ",0,20," 6,330.00 "
1203,4.Plan de pagos,,,,,," 6,000.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 ",,,,,,,,,,,,,,,,,,,,,," 90,200.00 ", -   ," 90,200.00 ",0,26," 3,469.23 "
1204,4.Plan de pagos,,,,,,,,,,,," 8,000.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,253.00 "," 4,246.00 ",,,,,,,,,,,,,,,,,,,,,," 88,800.00 ", -   ," 88,800.00 ",0,20," 4,440.00 "
1205,4.Plan de pagos," 6,000.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,726.00 "," 1,716.00 ",,,,,,,,,,,,,,,,," 66,400.00 ", -   ," 66,400.00 ",0,36," 1,844.44 "
1206,4.Plan de pagos,,," 6,000.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,254.00 "," 2,260.49 ",,,,,,,,,,,,,,,,,,,,,," 69,118.49 ", -   ," 69,118.49 ",0,29," 2,383.40 "
1207,4.Plan de pagos," 6,000.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 10,932.00 ",,,,,,,,,,,,,,,,," 67,932.00 ", -   ," 67,932.00 ",0,36," 1,887.00 "
1208,4.Plan de pagos,," 6,000.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,628.00 ",,,,,,,,,,,,,,,,,,,,,," 111,100.00 ", -   ," 111,100.00 ",0,30," 3,703.33 "
1209,4.Plan de pagos," 6,000.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 2,997.00 "," 3,002.00 ",,,,,,,,,,,,,,,,," 110,900.00 ", -   ," 110,900.00 ",0,36," 3,080.56 "
1210,4.Plan de pagos,," 6,000.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,624.00 "," 3,628.00 ",,,,,,,,,,,,,,,,,,,,,," 111,100.00 ", -   ," 111,100.00 ",0,30," 3,703.33 "
1211,4.Plan de pagos,,,,,,,,," 5,500.00 "," 5,177.00 "," 5,177.00 "," 5,177.00 "," 5,177.00 "," 5,177.00 "," 5,177.00 "," 5,177.00 "," 5,177.00 "," 5,177.00 "," 5,177.00 "," 5,177.00 "," 5,177.00 "," 5,177.00 "," 5,177.00 "," 5,177.00 "," 5,177.00 "," 5,177.00 "," 5,177.00 "," 5,177.00 "," 5,177.00 "," 5,177.00 "," 5,185.50 ",,,,,,,,,,,,,,,,,,,,,," 119,402.50 ", -   ," 119,402.50 ",0,23," 5,191.41 "
